Time [s], Analyzer Name, Decoded Protocol Result,,,,Register,Sub-Register,Read,Write,Comment
2.039513428,I2C,0x88 + ACK,,,,,,,,
2.03954118,I2C,0x40 + ACK,,,,,,,,
2.039568932,I2C,0x48 + ACK,,,,,,,,
2.039596684,I2C,0x00 + ACK,,,,,,,,
2.039624436,I2C,0x32 + ACK,,,,,,,,
2.039652184,I2C,0xFF + ACK,,,,,,,,
2.03967994,I2C,0x5D + ACK,,,,,,,,
2.039707692,I2C,0xFF + ACK,,,,,,,,
2.039735444,I2C,0x7E + ACK,,,,,,,,
2.039763196,I2C,0x04 + ACK,,,,,,,,
2.039791008,I2C,0xD0 + NAK,,,,,,,,
2.039919132,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.039946836,I2C,0x7F + ACK,,,,,,,,
2.039974024,I2C,0x20 + ACK,,,,,,,,
2.04003214,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.040059908,I2C,0x14 + ACK,,,,,,,,
2.040093844,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.040120536,I2C,0x38 + NAK,,,,,,,,
2.040196088,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.040223792,I2C,0x7F + ACK,,,,,,,,
2.040250984,I2C,0x20 + ACK,,,,,,,,
2.040309104,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.040336864,I2C,0x01 + ACK,,,,,,,,
2.0403708,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.040397496,I2C,0x38 + NAK,,,,,,,,
2.040463048,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.040490816,I2C,0x15 + ACK,,,,,,,,
2.040524752,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.040551444,I2C,0x00 + NAK,,,,,,,,
2.040615812,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.04066032,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.079691584,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.079719288,I2C,0x7F + ACK,,,,,,,,
2.079746476,I2C,0x00 + ACK,,,,,,,,
2.079804656,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.07983242,I2C,0x1A + ACK,,,,,,,,
2.079871484,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.079898176,I2C,0x01 + NAK,,,,,,,,
2.079973792,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.080001556,I2C,0x7F + ACK,,,,,,,,
2.080028748,I2C,0x00 + ACK,,,,,,,,
2.080086864,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.080114568,I2C,0x2D + ACK,,,,,,,,
2.080148504,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.080175136,I2C,0xFF + ACK,,,,,,,,
2.080202888,I2C,0xA0 + ACK,,,,,,,,
2.08023064,I2C,0xFF + ACK,,,,,,,,
2.080258392,I2C,0x80 + ACK,,,,,,,,
2.080286148,I2C,0x40 + ACK,,,,,,,,
2.080313896,I2C,0xF8 + ACK,,,,,,,,
2.080341648,I2C,0xFD + ACK,,,,,,,,
2.0803694,I2C,0xB9 + ACK,,,,,,,,
2.080397152,I2C,0xFF + ACK,,,,,,,,
2.080424908,I2C,0x54 + ACK,,,,,,,,
2.080452656,I2C,0xFF + ACK,,,,,,,,
2.080480408,I2C,0xEC + ACK,,,,,,,,
2.080508164,I2C,0x04 + ACK,,,,,,,,
2.080535976,I2C,0xF0 + NAK,,,,,,,,
2.080664096,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.080691864,I2C,0x7F + ACK,,,,,,,,
2.080719052,I2C,0x20 + ACK,,,,,,,,
2.080777168,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.080804936,I2C,0x14 + ACK,,,,,,,,
2.080838684,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.080865376,I2C,0x38 + NAK,,,,,,,,
2.080939748,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.080967512,I2C,0x7F + ACK,,,,,,,,
2.0809947,I2C,0x20 + ACK,,,,,,,,
2.081052816,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.081080584,I2C,0x01 + ACK,,,,,,,,
2.08111452,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.081141212,I2C,0x38 + NAK,,,,,,,,
2.081206764,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.081234532,I2C,0x15 + ACK,,,,,,,,
2.081268468,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.08129516,I2C,0x00 + NAK,,,,,,,,
2.081359532,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.081404036,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.12043536,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.120463128,I2C,0x7F + ACK,,,,,,,,
2.120490316,I2C,0x00 + ACK,,,,,,,,
2.120548496,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.12057626,I2C,0x1A + ACK,,,,,,,,
2.1206102,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.120636892,I2C,0x01 + NAK,,,,,,,,
2.120712512,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.120740276,I2C,0x7F + ACK,,,,,,,,
2.120767464,I2C,0x00 + ACK,,,,,,,,
2.120831896,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.12085966,I2C,0x2D + ACK,,,,,,,,
2.120893596,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.120920224,I2C,0xFF + ACK,,,,,,,,
2.120947984,I2C,0x68 + ACK,,,,,,,,
2.120975736,I2C,0x00 + ACK,,,,,,,,
2.121003484,I2C,0xA0 + ACK,,,,,,,,
2.121031236,I2C,0x40 + ACK,,,,,,,,
2.121058988,I2C,0xF0 + ACK,,,,,,,,
2.12108674,I2C,0xFE + ACK,,,,,,,,
2.121114492,I2C,0xED + ACK,,,,,,,,
2.121142248,I2C,0x00 + ACK,,,,,,,,
2.121169996,I2C,0x27 + ACK,,,,,,,,
2.121197748,I2C,0xFE + ACK,,,,,,,,
2.121225504,I2C,0x4B + ACK,,,,,,,,
2.121253256,I2C,0x04 + ACK,,,,,,,,
2.121281068,I2C,0xB0 + NAK,,,,,,,,
2.121409188,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.121436956,I2C,0x7F + ACK,,,,,,,,
2.121464144,I2C,0x20 + ACK,,,,,,,,
2.12152226,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.121550028,I2C,0x14 + ACK,,,,,,,,
2.121583776,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.121610468,I2C,0x38 + NAK,,,,,,,,
2.121686024,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.121713728,I2C,0x7F + ACK,,,,,,,,
2.121740916,I2C,0x20 + ACK,,,,,,,,
2.121799032,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.1218268,I2C,0x01 + ACK,,,,,,,,
2.121860548,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.121887244,I2C,0x38 + NAK,,,,,,,,
2.121952796,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.12198056,I2C,0x15 + ACK,,,,,,,,
2.122014496,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.122041188,I2C,0x00 + NAK,,,,,,,,
2.12210556,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.122150064,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.161181328,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.161209092,I2C,0x7F + ACK,,,,,,,,
2.161236284,I2C,0x00 + ACK,,,,,,,,
2.161294464,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.161322228,I2C,0x1A + ACK,,,,,,,,
2.161356164,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.161382856,I2C,0x01 + NAK,,,,,,,,
2.161458476,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.16148624,I2C,0x7F + ACK,,,,,,,,
2.161513432,I2C,0x00 + ACK,,,,,,,,
2.161571548,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.161599252,I2C,0x2D + ACK,,,,,,,,
2.161633188,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.161659816,I2C,0xFF + ACK,,,,,,,,
2.161687572,I2C,0x38 + ACK,,,,,,,,
2.16171532,I2C,0xFF + ACK,,,,,,,,
2.161743076,I2C,0x48 + ACK,,,,,,,,
2.161770828,I2C,0x40 + ACK,,,,,,,,
2.161798576,I2C,0xB8 + ACK,,,,,,,,
2.161826328,I2C,0xFE + ACK,,,,,,,,
2.161854084,I2C,0x9B + ACK,,,,,,,,
2.161881836,I2C,0x00 + ACK,,,,,,,,
2.161909592,I2C,0x7B + ACK,,,,,,,,
2.16193734,I2C,0xFE + ACK,,,,,,,,
2.161965092,I2C,0xC1 + ACK,,,,,,,,
2.161992848,I2C,0x04 + ACK,,,,,,,,
2.16202066,I2C,0xE0 + NAK,,,,,,,,
2.162148716,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.162176484,I2C,0x7F + ACK,,,,,,,,
2.162203672,I2C,0x20 + ACK,,,,,,,,
2.162261792,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.162289556,I2C,0x14 + ACK,,,,,,,,
2.162323492,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.162350184,I2C,0x38 + NAK,,,,,,,,
2.16242574,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.162453444,I2C,0x7F + ACK,,,,,,,,
2.162480632,I2C,0x20 + ACK,,,,,,,,
2.162538748,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.162566516,I2C,0x01 + ACK,,,,,,,,
2.162600452,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.162627144,I2C,0x38 + NAK,,,,,,,,
2.1626927,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.162720464,I2C,0x15 + ACK,,,,,,,,
2.1627544,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.162781092,I2C,0x00 + NAK,,,,,,,,
2.162851712,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.16289628,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.201928856,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.20195656,I2C,0x7F + ACK,,,,,,,,
2.201983752,I2C,0x00 + ACK,,,,,,,,
2.202041932,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.202069696,I2C,0x1A + ACK,,,,,,,,
2.202103632,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.202130324,I2C,0x01 + NAK,,,,,,,,
2.202205944,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.202233708,I2C,0x7F + ACK,,,,,,,,
2.2022609,I2C,0x00 + ACK,,,,,,,,
2.202319016,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.202346716,I2C,0x2D + ACK,,,,,,,,
2.202380656,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.202407284,I2C,0xFF + ACK,,,,,,,,
2.20243504,I2C,0x08 + ACK,,,,,,,,
2.202462788,I2C,0xFF + ACK,,,,,,,,
2.20249054,I2C,0xF0 + ACK,,,,,,,,
2.202518296,I2C,0x40 + ACK,,,,,,,,
2.202546044,I2C,0x88 + ACK,,,,,,,,
2.202573796,I2C,0xFF + ACK,,,,,,,,
2.202601552,I2C,0xB7 + ACK,,,,,,,,
2.202629304,I2C,0xFE + ACK,,,,,,,,
2.202657056,I2C,0x84 + ACK,,,,,,,,
2.202684812,I2C,0x00 + ACK,,,,,,,,
2.202712564,I2C,0x46 + ACK,,,,,,,,
2.202740316,I2C,0x04 + ACK,,,,,,,,
2.202768124,I2C,0xD0 + NAK,,,,,,,,
2.202896184,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.202923948,I2C,0x7F + ACK,,,,,,,,
2.20295114,I2C,0x20 + ACK,,,,,,,,
2.20300926,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.203037024,I2C,0x14 + ACK,,,,,,,,
2.203070956,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.203097652,I2C,0x38 + NAK,,,,,,,,
2.203173208,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.203200908,I2C,0x7F + ACK,,,,,,,,
2.2032281,I2C,0x20 + ACK,,,,,,,,
2.203286216,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.20331398,I2C,0x01 + ACK,,,,,,,,
2.20334792,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.203374608,I2C,0x38 + NAK,,,,,,,,
2.203440168,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.203467932,I2C,0x15 + ACK,,,,,,,,
2.203501868,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.20352856,I2C,0x00 + NAK,,,,,,,,
2.203592928,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.203637436,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.242669948,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.242697716,I2C,0x7F + ACK,,,,,,,,
2.242724904,I2C,0x00 + ACK,,,,,,,,
2.242783084,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.242810848,I2C,0x1A + ACK,,,,,,,,
2.2428446,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.242871292,I2C,0x01 + NAK,,,,,,,,
2.242946908,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.242974676,I2C,0x7F + ACK,,,,,,,,
2.243001864,I2C,0x00 + ACK,,,,,,,,
2.24305998,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.243087684,I2C,0x2D + ACK,,,,,,,,
2.24312162,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.243148248,I2C,0xFF + ACK,,,,,,,,
2.243176004,I2C,0x20 + ACK,,,,,,,,
2.243203756,I2C,0xFF + ACK,,,,,,,,
2.243231508,I2C,0x00 + ACK,,,,,,,,
2.243259264,I2C,0x40 + ACK,,,,,,,,
2.243287012,I2C,0xE0 + ACK,,,,,,,,
2.243314768,I2C,0x00 + ACK,,,,,,,,
2.24334252,I2C,0x3F + ACK,,,,,,,,
2.243370268,I2C,0xFE + ACK,,,,,,,,
2.243398024,I2C,0x39 + ACK,,,,,,,,
2.243425776,I2C,0x01 + ACK,,,,,,,,
2.243453528,I2C,0x73 + ACK,,,,,,,,
2.24348128,I2C,0x04 + ACK,,,,,,,,
2.243509092,I2C,0xA0 + NAK,,,,,,,,
2.243637216,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.24366498,I2C,0x7F + ACK,,,,,,,,
2.243692168,I2C,0x20 + ACK,,,,,,,,
2.243750224,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.243777988,I2C,0x14 + ACK,,,,,,,,
2.243811924,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.24383862,I2C,0x38 + NAK,,,,,,,,
2.243914172,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.243941876,I2C,0x7F + ACK,,,,,,,,
2.243969064,I2C,0x20 + ACK,,,,,,,,
2.24402718,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.244054944,I2C,0x01 + ACK,,,,,,,,
2.244088884,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.244115576,I2C,0x38 + NAK,,,,,,,,
2.244181132,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.2442089,I2C,0x15 + ACK,,,,,,,,
2.244242832,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.244269528,I2C,0x00 + NAK,,,,,,,,
2.244333896,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.244378404,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.28341098,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.283438744,I2C,0x7F + ACK,,,,,,,,
2.283465932,I2C,0x00 + ACK,,,,,,,,
2.283524112,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.283551876,I2C,0x1A + ACK,,,,,,,,
2.283585816,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.283612508,I2C,0x01 + NAK,,,,,,,,
2.283693124,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.283720892,I2C,0x7F + ACK,,,,,,,,
2.28374808,I2C,0x00 + ACK,,,,,,,,
2.283806264,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.283834024,I2C,0x2D + ACK,,,,,,,,
2.283867964,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.283894596,I2C,0x00 + ACK,,,,,,,,
2.283922348,I2C,0x40 + ACK,,,,,,,,
2.283950096,I2C,0xFF + ACK,,,,,,,,
2.283977848,I2C,0xA0 + ACK,,,,,,,,
2.284005604,I2C,0x40 + ACK,,,,,,,,
2.284033356,I2C,0x80 + ACK,,,,,,,,
2.284061104,I2C,0xFE + ACK,,,,,,,,
2.28408886,I2C,0xAB + ACK,,,,,,,,
2.284116612,I2C,0x00 + ACK,,,,,,,,
2.284144364,I2C,0x75 + ACK,,,,,,,,
2.284172116,I2C,0xFF + ACK,,,,,,,,
2.284199868,I2C,0xC0 + ACK,,,,,,,,
2.28422762,I2C,0x04 + ACK,,,,,,,,
2.284255432,I2C,0xB0 + NAK,,,,,,,,
2.284383556,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.28441132,I2C,0x7F + ACK,,,,,,,,
2.284438512,I2C,0x20 + ACK,,,,,,,,
2.284496628,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.284524392,I2C,0x14 + ACK,,,,,,,,
2.284558144,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.284584836,I2C,0x38 + NAK,,,,,,,,
2.284660392,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.284688092,I2C,0x7F + ACK,,,,,,,,
2.284715284,I2C,0x20 + ACK,,,,,,,,
2.2847734,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.284801164,I2C,0x01 + ACK,,,,,,,,
2.284834912,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.284861608,I2C,0x38 + NAK,,,,,,,,
2.28492716,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.284954928,I2C,0x15 + ACK,,,,,,,,
2.284988864,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.28501556,I2C,0x00 + NAK,,,,,,,,
2.285079924,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.285124432,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.324153256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.324181024,I2C,0x7F + ACK,,,,,,,,
2.324208212,I2C,0x00 + ACK,,,,,,,,
2.324266392,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.324294156,I2C,0x1A + ACK,,,,,,,,
2.324328096,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.324354788,I2C,0x01 + NAK,,,,,,,,
2.324430404,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.324458168,I2C,0x7F + ACK,,,,,,,,
2.32448536,I2C,0x00 + ACK,,,,,,,,
2.324543476,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.32457118,I2C,0x2D + ACK,,,,,,,,
2.324605116,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.324631744,I2C,0xFF + ACK,,,,,,,,
2.324659504,I2C,0x58 + ACK,,,,,,,,
2.324687256,I2C,0x00 + ACK,,,,,,,,
2.324715004,I2C,0x30 + ACK,,,,,,,,
2.32474276,I2C,0x40 + ACK,,,,,,,,
2.324770508,I2C,0x58 + ACK,,,,,,,,
2.32479826,I2C,0xFE + ACK,,,,,,,,
2.324826012,I2C,0x3F + ACK,,,,,,,,
2.324853764,I2C,0x00 + ACK,,,,,,,,
2.324881516,I2C,0xC8 + ACK,,,,,,,,
2.324909268,I2C,0xFF + ACK,,,,,,,,
2.324937024,I2C,0x75 + ACK,,,,,,,,
2.324964776,I2C,0x04 + ACK,,,,,,,,
2.324992588,I2C,0xF0 + NAK,,,,,,,,
2.325120644,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.325148412,I2C,0x7F + ACK,,,,,,,,
2.325175604,I2C,0x20 + ACK,,,,,,,,
2.325233716,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.325261484,I2C,0x14 + ACK,,,,,,,,
2.32529542,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.325322112,I2C,0x38 + NAK,,,,,,,,
2.325397668,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.325425372,I2C,0x7F + ACK,,,,,,,,
2.32545256,I2C,0x20 + ACK,,,,,,,,
2.32551068,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.325538444,I2C,0x01 + ACK,,,,,,,,
2.32557238,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.325599076,I2C,0x38 + NAK,,,,,,,,
2.325670876,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.325698644,I2C,0x15 + ACK,,,,,,,,
2.325732392,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.325759084,I2C,0x00 + NAK,,,,,,,,
2.325823456,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.32586796,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.364905472,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.36493318,I2C,0x7F + ACK,,,,,,,,
2.364960368,I2C,0x00 + ACK,,,,,,,,
2.365018548,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.365046312,I2C,0x1A + ACK,,,,,,,,
2.365080248,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.36510694,I2C,0x01 + NAK,,,,,,,,
2.36518256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.365210324,I2C,0x7F + ACK,,,,,,,,
2.365237512,I2C,0x00 + ACK,,,,,,,,
2.365295632,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.365323336,I2C,0x2D + ACK,,,,,,,,
2.365357272,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.3653839,I2C,0xFF + ACK,,,,,,,,
2.365411652,I2C,0x88 + ACK,,,,,,,,
2.365439404,I2C,0xFF + ACK,,,,,,,,
2.365467156,I2C,0xA0 + ACK,,,,,,,,
2.365494912,I2C,0x41 + ACK,,,,,,,,
2.365522664,I2C,0x58 + ACK,,,,,,,,
2.365550412,I2C,0xFF + ACK,,,,,,,,
2.365583988,I2C,0x50 + ACK,,,,,,,,
2.365611672,I2C,0x00 + ACK,,,,,,,,
2.36563942,I2C,0x87 + ACK,,,,,,,,
2.365667176,I2C,0x00 + ACK,,,,,,,,
2.365694928,I2C,0x73 + ACK,,,,,,,,
2.365722684,I2C,0x04 + ACK,,,,,,,,
2.365750496,I2C,0x80 + NAK,,,,,,,,
2.365878612,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.36590638,I2C,0x7F + ACK,,,,,,,,
2.365933568,I2C,0x20 + ACK,,,,,,,,
2.365991688,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.366019448,I2C,0x14 + ACK,,,,,,,,
2.3660532,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.366079892,I2C,0x38 + NAK,,,,,,,,
2.366155448,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.366183152,I2C,0x7F + ACK,,,,,,,,
2.36621034,I2C,0x20 + ACK,,,,,,,,
2.366268456,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.366296224,I2C,0x01 + ACK,,,,,,,,
2.36633016,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.366356852,I2C,0x38 + NAK,,,,,,,,
2.366422408,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.366450172,I2C,0x15 + ACK,,,,,,,,
2.366484108,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.366510804,I2C,0x00 + NAK,,,,,,,,
2.366575172,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.366624928,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.405656252,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.40568402,I2C,0x7F + ACK,,,,,,,,
2.405711208,I2C,0x00 + ACK,,,,,,,,
2.405769388,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.405797152,I2C,0x1A + ACK,,,,,,,,
2.405830904,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.405857596,I2C,0x01 + NAK,,,,,,,,
2.405933212,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.40596098,I2C,0x7F + ACK,,,,,,,,
2.405988168,I2C,0x00 + ACK,,,,,,,,
2.406046284,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.406073988,I2C,0x2D + ACK,,,,,,,,
2.406107924,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.406134552,I2C,0xFF + ACK,,,,,,,,
2.406162304,I2C,0x80 + ACK,,,,,,,,
2.40619006,I2C,0xFF + ACK,,,,,,,,
2.406217812,I2C,0xF8 + ACK,,,,,,,,
2.406245564,I2C,0x40 + ACK,,,,,,,,
2.40627332,I2C,0x50 + ACK,,,,,,,,
2.406301068,I2C,0xFF + ACK,,,,,,,,
2.40632882,I2C,0xF2 + ACK,,,,,,,,
2.406356572,I2C,0xFF + ACK,,,,,,,,
2.406384328,I2C,0x12 + ACK,,,,,,,,
2.40641208,I2C,0x00 + ACK,,,,,,,,
2.406439836,I2C,0x52 + ACK,,,,,,,,
2.406467584,I2C,0x04 + ACK,,,,,,,,
2.406495396,I2C,0xF0 + NAK,,,,,,,,
2.406629704,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.406657472,I2C,0x7F + ACK,,,,,,,,
2.40668466,I2C,0x20 + ACK,,,,,,,,
2.40674278,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.406770544,I2C,0x14 + ACK,,,,,,,,
2.40680448,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.406831172,I2C,0x38 + NAK,,,,,,,,
2.406906728,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.406934432,I2C,0x7F + ACK,,,,,,,,
2.40696162,I2C,0x20 + ACK,,,,,,,,
2.40701974,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.407047504,I2C,0x01 + ACK,,,,,,,,
2.40708144,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.407108132,I2C,0x38 + NAK,,,,,,,,
2.407173688,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.407201452,I2C,0x15 + ACK,,,,,,,,
2.407235388,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.40726208,I2C,0x00 + NAK,,,,,,,,
2.407326452,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
2.407370956,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
2.44640222,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.446429988,I2C,0x7F + ACK,,,,,,,,
2.446457176,I2C,0x00 + ACK,,,,,,,,
2.446516856,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.44654462,I2C,0x1A + ACK,,,,,,,,
2.446578556,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.446605252,I2C,0x01 + NAK,,,,,,,,
2.446680868,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.446708636,I2C,0x7F + ACK,,,,,,,,
2.44673582,I2C,0x00 + ACK,,,,,,,,
2.44679394,I2C,Setup Write to [0x69] + ACK,,,,,,,,
2.44682164,I2C,0x2D + ACK,,,,,,,,
2.44685558,I2C,Setup Read to [0x69] + ACK,,,,,,,,
2.446882208,I2C,0xFF + ACK,,,,,,,,
2.446909964,I2C,0x78 + ACK,,,,,,,,
2.446937716,I2C,0x00 + ACK,,,,,,,,
2.446965464,I2C,0x90 + ACK,,,,,,,,
2.44699322,I2C,0x40 + ACK,,,,,,,,
2.447020968,I2C,0xC8 + ACK,,,,,,,,
